"x","y"
0.5,0.852136070350991
0.466499482313481,0.91845988440985
0.428585108453091,0.931953421450967
0.397071916661759,0.921739966771162
0.363846733541409,0.949462903601481
0.324534660125165,0.969855829899242
0.301682815384797,0.944676558391256
0.263687661930304,0.976744585535758
0.231260523896085,0.961834547901802
0.195673092199224,0.992514600762986
0.158399917920169,0.993549374712284
0.134433980242371,0.96649778674758
0.118000647289475,0.982449950379535
0.0858917753105109,0.988418762564341
0.0458732039339464,0.977043968855364
0.0125794413412574,0.969041599482406
-0.00934662673511976,1
-0.0409085635584076,0.990359340965775
-0.0818270649016056,0.980803005911658
-0.104054591517004,0.957333149547139
-0.142539274857268,0.971457009959359
-0.19118386838678,0.95974562372659
-0.229767686958891,0.968731902766435
-0.25524143029146,0.953656597300893
-0.269341697913655,0.917163167424176
-0.316778359235838,0.927365436683035
-0.340937835208888,0.898179366612451
-0.391461774313461,0.898306609490985
-0.424638009066492,0.851517600239192
-0.454581973597606,0.864564826036144
-0.499118108652795,0.788842175668141
-0.5,0.7130110675542
-0.469745215184914,0.656399505697822
-0.437738173555604,0.628674622126164
-0.420197502096329,0.583569641245816
-0.369835699837241,0.575455474935137
-0.311789586187624,0.483549233629564
-0.239750242499256,0.404208542818833
-0.198319289829396,0.329379969143487
-0.162800511545005,0.239370000318844
-0.0788695197018955,0.137632919436088
-0.0347816670298968,0.0150139624457241
0.0434124763442585,0
0.0822645035023266,0.00722883974473643
0.158286188754787,0.139980463392378
0.184600095321123,0.255117090911298
0.193101084711024,0.318467510317098
0.248586314241035,0.416462654540603
0.291599183684122,0.451220677811798
0.319709743030504,0.504183929862797
0.35493435974264,0.554415703114657
0.438732790793025,0.614681580839487
0.472334883735744,0.677191435283738
0.492241369534392,0.775270295859031
0.5,0.852136070350991
