"x","y"
0.499270583452276,0.867779804906901
0.464393037620043,0.924226036010447
0.433727248435056,0.915052779753417
0.40312050885918,0.871244443966648
0.370731317401766,0.912090745529293
0.32539992305884,0.952450749865268
0.281793133138364,0.8916270568648
0.248841479728367,0.939009335968425
0.215081452557161,0.940038780831745
0.180232950669474,0.979305398346741
0.150234691349047,0.92410838123464
0.127485444751012,0.931147632439595
0.110376637973104,0.964877256079751
0.0857549224998381,1
0.0352844810682196,0.959543222102818
-0.00157954554738959,0.908921659751457
-0.0222050739154659,0.982193733587825
-0.0550643348833241,0.972681381355983
-0.0844542966751062,0.949759905866737
-0.105393716031289,0.872633108669628
-0.16087243467214,0.931543411617299
-0.198306059202866,0.877262197562827
-0.2406775534203,0.892875041392361
-0.280408799203257,0.886995253315345
-0.319307772482554,0.828500302610405
-0.353282080490992,0.899282249804026
-0.398250252417484,0.865987177714608
-0.426631769024092,0.899843554163309
-0.445759495401586,0.878413182307826
-0.450513388048833,0.817078976560035
-0.470459245317981,0.805328301724522
-0.5,0.710267934506872
-0.488317290174046,0.58020202570207
-0.461599861757748,0.588825662424567
-0.447741686913682,0.555564582552603
-0.4194146950235,0.541784780852145
-0.379897653140173,0.54306096436334
-0.382171856509963,0.463765845318238
-0.35024347800782,0.426292897580908
-0.309166689747546,0.42676402814111
-0.312860415907045,0.364677675732166
-0.292903484912749,0.320123773374948
-0.237975629881062,0.3268375313935
-0.232155651359357,0.250788501908192
-0.186369959714284,0.1619764570256
-0.132336470639226,0.14723823413145
-0.0945856227605305,0.0548472690622008
-0.0332615073378965,0.00357055983224852
0.0547399808622814,0
0.123811578109887,0.0206249943260242
0.144780680954428,0.105761827410594
0.167023197274928,0.150730108275147
0.193292675741197,0.199284391038326
0.187545869687069,0.27079197765177
0.204919101383953,0.292744006115216
0.239614641702761,0.264498007781641
0.263379656983908,0.292198714293553
0.270598375525731,0.374780327999523
0.320668356741814,0.318726512260494
0.343206361537874,0.365945597246064
0.381381981914162,0.393494833807515
0.401841036547106,0.459245559060883
0.390075257673729,0.524549831553121
0.442090269540409,0.561526429967067
0.47707350840263,0.623204344638162
0.5,0.760454856786097
0.499270583452276,0.867779804906901
