"x","y"
-0.0642662669217431,0.993578332589861
-0.0709509098521764,0.903056435128574
-0.0435193407736129,0.784971758957247
-0.0484662978370236,0.756959760752481
-0.0972936003702334,0.525156060510503
-0.148261532508259,0.651807553109898
-0.213267713162561,0.828369934477564
-0.122928405075786,0.922673319558987
-0.216547700922517,0.851743616956977
-0.410290113547832,0.912354034719826
-0.246278458538058,0.837534473137573
-0.215108984463691,0.74957988517395
-0.5,0.812757396630726
-0.206743098325024,0.722391942672383
-0.168272361116848,0.61728463776665
-0.424348743068409,0.629864744118121
-0.163207664744024,0.593087559172264
-0.100990099999467,0.458210933757838
-0.130788429406416,0.28741019083514
-0.186027763933855,0.0305951182013067
-0.252323291571176,0
-0.0444911473885681,0.00464400847911017
0.1906049279112,0.00290607806899557
0.101735059026835,0.0332626282830982
0.0249861983043663,0.286330123573066
-0.0165724218948422,0.461044254171868
-0.0119111973894861,0.532300618687903
0.109609040384438,0.633940694922894
0.5,0.707275496350786
0.144267406312546,0.664224521307068
0.229691517134132,0.73514667416078
0.420990072100777,0.809962738234189
0.195013514384448,0.749357566734606
0.119134675284903,0.804804518157422
0.191187695002367,0.725983880872689
-0.027940658022984,0.580667140821302
0.00811346341542605,0.748997160963493
0.224597130271179,0.943969123239656
-0.00278098758070468,0.775461234139474
-0.0501404064934577,0.903705361701793
-0.0595556286834632,1
-0.0642662669217431,0.993578332589861
